location,text,hashtags,tweetcreatedts
"New York, NY","UPDATE: Not only did 2 staffers of a GOP congressman test positive, but the dangerous part: A) they were told to keep silent and not tell close contacts, and B) the Congressman is refusing to get tested himself. Cuz no testing no problems 🤷🏻‍♂️? #COVID19 https://t.co/jbF7QtGrre",[],2020-10-07 22:08:34
New York,Some basic truths: COVID-19 is much deadlier than the flu. Wearing a mask saves lives. Don’t let up on taking such a simple step to protect yourself and the people you love.,[],2020-10-07 22:08:32
"New York, NY","Trump broke covid-19 isolation to visit the Oval Office, I am live on MSNBC’s #TheBeat with Ari Melber sharing my thoughts. Tune in. https://t.co/YanALpDYxj","[{'text': 'TheBeat', 'indices': [78, 86]}]",2020-10-07 22:08:32
"San Francisco, CA","There have been more Covid-19 deaths in less than a year in the U.S. than the past 5 influenza seasons combined, CDC data show. https://t.co/tm4USA9uVg",[],2020-10-07 22:08:31
"Chicago, Illinois","""Two DC staffers in GOP Rep. Doug Lamborn’s office have tested positive in recent days, according to a source familiar,  who said there is no contact tracing in place and the staffers were told to not disclose to roommates they may have been exposed.""
https://t.co/0RUAQAjpEK",[],2020-10-07 22:08:28
"Chicago, IL","""Hospitalizations among Latinos as of Sept. 19 were 359 per 100,000 compared to 78 in whites.""  Sobering story from NBC News. The #pandemic is destroying #Latino communities across the country. We are essential workers and yet suffering disproportionately https://t.co/VRMHeabzdU",[],2020-10-07 22:08:27
"Los Angeles, CA",SELFLESS GIFT: #COVID19 nurse donates her kidney to 18-month-old boy https://t.co/YASnHcddJo,"[{'text': 'COVID19', 'indices': [25, 33]}]",2020-10-07 22:08:25
Los Angeles,"In an unprecedented move, the New England Journal of Medicine condemned the Trump administration for its response to the Covid-19 pandemic -- and called for the current leadership to be voted out of office. https://t.co/49YxJZcpfK",[],2020-10-07 22:08:24
"Los Angeles, CA",Bad vibes don't go with my smiles! 😁💋😷#wereinthistogether #kdwfacemasks #kdwppe #nocovid19 #staysafe #flattenthecurve #losangeles #madeinla #socialdistancing #nocoronavirus #wearyourmask #millionairemindset https://t.co/c7O0VDuc7d,"[{'text': 'wereinthistogether', 'indices': [38, 57]}, {'text': 'kdwfacemasks', 'indices': [58, 71]}, {'text': 'kdwppe', 'indices': [72, 79]}, {'text': 'nocovid19', 'indices': [80, 90]}, {'text': 'staysafe', 'indices': [91, 100]}, {'text': 'flattenthecurve', 'indices': [101, 117]}, {'text': 'losangeles', 'indices': [118, 129]}, {'text': 'madeinla', 'indices': [130, 139]}, {'text': 'socialdistancing', 'indices': [140, 157]}, {'text': 'nocoronavirus', 'indices': [158, 172]}, {'text': 'wearyourmask', 'indices': [173, 186]}, {'text': 'millionairemindset', 'indices': [187, 206]}]",2020-10-07 22:08:22
"New York, NY","In an unprecedented move, the editors of the New England Journal of Medicine has condemned the Trump administration for its response to the Covid-19 pandemic — and calling for the current US leadership to be voted out of office https://t.co/W3mlLDcWJq",[],2020-10-07 22:08:19
"Chicago, IL","For the second time in a week, Illinois reporting more than 40 COVID-related deaths in a single day. As I tweeted yesterday, the 7-day rolling average of deaths is creeping-up to levels not seen since late June. See the numbers for yourself here: https://t.co/eIsDCgHvXf @WGNNews https://t.co/1o9eQQNutE",[],2020-10-07 22:08:18
"New York, NY","In an unprecedented move, the New England Journal of Medicine condemned the Trump administration for its response to the Covid-19 pandemic -- and called for the current leadership to be voted out of office. https://t.co/49YxJZcpfK",[],2020-10-07 22:08:16
New York City,"Depending on the COVID cluster zone they are in, churches and small businesses could face a tough road ahead. @AndreaGrymesTV reports https://t.co/0FghHPNfiF #coronavirus #COVID19 #nyc","[{'text': 'coronavirus', 'indices': [158, 170]}, {'text': 'COVID19', 'indices': [171, 179]}, {'text': 'nyc', 'indices': [180, 184]}]",2020-10-07 22:08:16
"Los Angeles, CA","BREAKING: New England Journal of Medicine calls for Trump to be voted out over Covid-19 failure.
-CNN",[],2020-10-07 22:08:15
"Los Angeles, CA","in 3 years this woman steered NZ through a horrific terrorist attack, showing empathy and compassion; a devastating volcanic eruption; and handled COVID-19 perfectly. she really is absolutely remarkable. 👏 https://t.co/usriPoU8Gr",[],2020-10-07 22:08:15
"San Francisco, CA, United Stat","""I lost my mother to COVID-19. Don't let anyone tell you it's not something to fear,"" writes @ArpitaAneja https://t.co/yiV2VZosDF",[],2020-10-07 22:08:14
"New York, NY","How it relates to brain function and dyslexia are complicated subjects since dyslexia was described over one that investigators have been analyzing.

#mind #brain #body #health #human https://t.co/XfMa3XUJIV","[{'text': 'mind', 'indices': [150, 155]}, {'text': 'brain', 'indices': [156, 162]}, {'text': 'body', 'indices': [163, 168]}, {'text': 'health', 'indices': [169, 176]}, {'text': 'human', 'indices': [177, 183]}]",2020-10-07 22:08:12
WESTERN NEW YORK,"""Two DC staffers in GOP Rep. Doug Lamborn’s office have tested positive in recent days, according to a source familiar,  who said there is no contact tracing in place and the staffers were told to not disclose to roommates they may have been exposed.""
https://t.co/0RUAQAjpEK",[],2020-10-07 22:08:08
"Los Angeles, CA","14k Floridians dead from COVID-19. Thousands more infected.

Instead of taking this pandemic seriously, Gaetz continues to hold large public events - the opposite of leadership.

@mattgaetz do you even care about Northwest Floridians?",[],2020-10-07 22:08:07
San Francisco and Maui ,@realDonaldTrump You say these new therapeutics are a “blessing from God” and especially praise Regeneron’s monoclonal antibody cocktail for helping you heal from COVID-19. How interesting since the antibody cocktail wouldn’t even exist without human embryonic stem cell and fetal tissue research.,[],2020-10-07 22:08:06
los angeles,Amy Coney Barrett Exposed Her Kids to COVID-19. Black Moms Have Been Jailed for Less. https://t.co/MMO5stsuZT,[],2020-10-07 22:08:05
"Chicago, IL","Breaking: ""In an unprecedented move,"" the New England Journal of Medicine has published an editorial ""condemning the Trump admin for its response to the Covid-19 pandemic – and calling for the current leadership in the US to be voted out of office.""

https://t.co/4fxv26TZBx",[],2020-10-07 22:08:04
"Los Angeles, CA","In an unprecedented move, the editors of the New England Journal of Medicine has condemned the Trump administration for its response to the Covid-19 pandemic — and calling for the current US leadership to be voted out of office https://t.co/W3mlLDcWJq",[],2020-10-07 22:08:03
"Chicago, IL","In an unprecedented move, the New England Journal of Medicine condemned the Trump administration for its response to the Covid-19 pandemic -- and called for the current leadership to be voted out of office. https://t.co/49YxJZcpfK",[],2020-10-07 22:08:02
New York,Can you get the flu and #COVID19 at the same time? Yes! That's why people with #kidneydisease or transplant need to take extra precautions and must get a #flushot this fall. @CDCDiabetes https://t.co/wmJpRR4MXC,"[{'text': 'COVID19', 'indices': [24, 32]}, {'text': 'kidneydisease', 'indices': [79, 93]}, {'text': 'flushot', 'indices': [154, 162]}]",2020-10-07 22:08:01
New York,"In an unprecedented move, the New England Journal of Medicine condemned the Trump administration for its response to the Covid-19 pandemic -- and called for the current leadership to be voted out of office. https://t.co/49YxJZcpfK",[],2020-10-07 22:08:00
Los Angeles,"and the worst higher ed job losses are at Public Us. It's not Covid-19, it's policy to let the colleges with the most social impact do the worst. @aaup @zunguzungu @Aaron_Glantz @reclaimuc @sivavaid https://t.co/VrbF3nSwBD https://t.co/rLm0jPXdGz",[],2020-10-07 22:08:00
Chicago,Prestigious medical journal calls for US leadership to be voted out over Covid-19 failure - CNN https://t.co/uQ2Yg9Vy1N,[],2020-10-07 22:07:57
"NYC,New York.","In an unprecedented move, the New England Journal of Medicine condemned the Trump administration for its response to the Covid-19 pandemic -- and called for the current leadership to be voted out of office. https://t.co/49YxJZcpfK",[],2020-10-07 22:07:56
San Francisco,"Breaking: ""In an unprecedented move,"" the New England Journal of Medicine has published an editorial ""condemning the Trump admin for its response to the Covid-19 pandemic – and calling for the current leadership in the US to be voted out of office.""

https://t.co/4fxv26TZBx",[],2020-10-07 22:26:56
"New York, USA","Breaking: ""In an unprecedented move,"" the New England Journal of Medicine has published an editorial ""condemning the Trump admin for its response to the Covid-19 pandemic – and calling for the current leadership in the US to be voted out of office.""

https://t.co/4fxv26TZBx",[],2020-10-07 22:26:55
"Los Angeles, CA","BREAKING: New England Journal of Medicine calls for Trump to be voted out over Covid-19 failure.
-CNN",[],2020-10-07 22:26:55
Chicago,"@realDonaldTrump 

Here's a tip for you...
People AREN'T flying because they are working from HOME because of #Covid_19 !!

You can't throw $ at a residual effect of the #virus! 

Help the PEOPLE comply and reduce the cases...and HELP them financially!!! 

#COVIDRelief","[{'text': 'Covid_19', 'indices': [110, 119]}, {'text': 'virus', 'indices': [170, 176]}, {'text': 'COVIDRelief', 'indices': [257, 269]}]",2020-10-07 22:26:55
"New York, NY","[#MustKnow] #Regulatory #Updates!
This week there were 1662 #alerts from 343 unique US #regulators and 351 had to do with #coronavirus. #SEC #FinCEN

To learn more about this week's #Regulatory updates, watch the full version of this video on YouTube!
https://t.co/2tdaUXUJKA https://t.co/jNDtuVDaOA","[{'text': 'MustKnow', 'indices': [1, 10]}, {'text': 'Regulatory', 'indices': [12, 23]}, {'text': 'Updates', 'indices': [24, 32]}, {'text': 'alerts', 'indices': [60, 67]}, {'text': 'regulators', 'indices': [87, 98]}, {'text': 'coronavirus', 'indices': [122, 134]}, {'text': 'SEC', 'indices': [136, 140]}, {'text': 'FinCEN', 'indices': [141, 148]}, {'text': 'Regulatory', 'indices': [182, 193]}]",2020-10-07 22:26:54
Chicago,"So either Donald Trump is lying about recovering from COVID-19 and downplaying its severity to gas up his followers, or this dude was given the coronavirus miracle cure apparently denied to 210,000+ people and completely rebounded after 72 hours. Either way you should be pissed.",[],2020-10-07 22:26:52
"Chicago, IL","Hey #Ladies, @SolisMammo and @UChicagoMed provide a really wonderful caring safe option to get your annual screenings done. I just wrapped up all my visits for the year and it feels great. Covid restrictions: #SocialDistancing #Masks #GetYourScreenings #HealthIsWealth also #Vote","[{'text': 'Ladies', 'indices': [4, 11]}, {'text': 'SocialDistancing', 'indices': [209, 226]}, {'text': 'Masks', 'indices': [227, 233]}, {'text': 'GetYourScreenings', 'indices': [234, 252]}, {'text': 'HealthIsWealth', 'indices': [253, 268]}, {'text': 'Vote', 'indices': [274, 279]}]",2020-10-07 22:26:47
I ❤️ New York,"CNN’s @drsanjaygupta says President Trump should not be in the Oval Office right now. “He should be in isolation,” he says. “…They’ve got to assume that he has the virus, he’s shedding the virus, so … there’s people who are going to be at risk.” https://t.co/QFjOUfwIRc https://t.co/QnLFbkqZ2M",[],2020-10-07 22:26:45
San Francisco Bay Area,"@USATODAY reporters are working to identify every single person in a photo of the White House Rose Garden event where many were exposed to COVID-19: https://t.co/X17xrHYQd5

Can you help? Get in touch using this form: https://t.co/Q54YZvdCIs https://t.co/5GUR3ZPt86",[],2020-10-07 22:26:45
Chicago,Chris Christie remains hospitalized with COVID-19 in New Jersey https://t.co/c8Klz99iuP https://t.co/p0wPv2qBFK,[],2020-10-07 22:26:44
"New York, New York","In an unprecedented move, the New England Journal of Medicine condemned the Trump administration for its response to the Covid-19 pandemic -- and called for the current leadership to be voted out of office. https://t.co/49YxJZcpfK",[],2020-10-07 22:26:42
Los Angeles,"""I understand ... the frustration that many business leaders have that they want to move forward, sectorally, to reopen. But we're going to be led by a health-first framework, and we're going to be stubborn about it.""

https://t.co/93qPZhjOnv",[],2020-10-07 22:26:40
"Los Angeles, CA","in 3 years this woman steered NZ through a horrific terrorist attack, showing empathy and compassion; a devastating volcanic eruption; and handled COVID-19 perfectly. she really is absolutely remarkable. 👏 https://t.co/usriPoU8Gr",[],2020-10-07 22:26:38
"New York, NY","In unprecedented move, the New England Journal of Medicine published an editorial written by its editors condemning the Trump admin for its response to the Covid-19 pandemic &amp;calling for the current leadership in the United States to be voted out of office https://t.co/WbwrlIIKyu",[],2020-10-07 22:26:35
New York,"Thurs, 10/8, 7:30 - CLIMATE ACTION AFTER COVID-19: What have we learned about shifts in consumption, norms &amp; attitudes that can serve as a catalyst for action on #ClimateChange? Join @urbanenergy @SPincetl @prlankao &amp; William Solecki. Register on Zoom: https://t.co/RJFJwyEvtt https://t.co/4lq7rym4gb",[],2020-10-07 22:26:31
"San Francisco, CA","Breaking: ""In an unprecedented move,"" the New England Journal of Medicine has published an editorial ""condemning the Trump admin for its response to the Covid-19 pandemic – and calling for the current leadership in the US to be voted out of office.""

https://t.co/4fxv26TZBx",[],2020-10-07 22:26:31
"Chicago, IL","in 3 years this woman steered NZ through a horrific terrorist attack, showing empathy and compassion; a devastating volcanic eruption; and handled COVID-19 perfectly. she really is absolutely remarkable. 👏 https://t.co/usriPoU8Gr",[],2020-10-07 22:26:30
New York,"The New England Journal of Medicine, the United States’ oldest and most consistently published medical journal, called in a Wednesday editorial for President Trump and his administration to be voted from office for their handling of the COVID-19 pandemic https://t.co/eGEAHh8tvX",[],2020-10-07 22:26:27
"Chicago, IL",Because of this I'm definitely in agreeance with @FunkyDineva about Orange skinned Voldemort faking COVID-19 https://t.co/fS2Sz87R3t,[],2020-10-07 22:26:27
Los Angeles and environs,"BREAKING: New England Journal of Medicine calls for Trump to be voted out over Covid-19 failure.
-CNN",[],2020-10-07 22:26:23
New York City,"Breaking: ""In an unprecedented move,"" the New England Journal of Medicine has published an editorial ""condemning the Trump admin for its response to the Covid-19 pandemic – and calling for the current leadership in the US to be voted out of office.""

https://t.co/4fxv26TZBx",[],2020-10-07 22:26:18
New York,"“This is personal cruelty. This is a person who is sick, infecting others physically adjacent to him because he needs to fill the hole in his soul,” says Sen. Schatz of Pres. Trump returning to the White House despite his Covid-19 diagnosis.",[],2020-10-07 22:26:17
"New York, NY","Breaking: ""In an unprecedented move,"" the New England Journal of Medicine has published an editorial ""condemning the Trump admin for its response to the Covid-19 pandemic – and calling for the current leadership in the US to be voted out of office.""

https://t.co/4fxv26TZBx",[],2020-10-07 22:26:16
Los Angeles,@realDonaldTrump You say these new therapeutics are a “blessing from God” and especially praise Regeneron’s monoclonal antibody cocktail for helping you heal from COVID-19. How interesting since the antibody cocktail wouldn’t even exist without human embryonic stem cell and fetal tissue research.,[],2020-10-07 22:26:13
"New York, USA",Ironic Twist: Last Spring Trump Halted Research Key To COVID-19 Drug He's Now Taken https://t.co/LSxg4sO3hd,[],2020-10-07 22:26:13
"San Francisco, CA",The only bright spot in Trump's Soviet-style COVID-19 strategy is that it's not working https://t.co/wub9pcA9BT via @USATODAY,[],2020-10-07 22:26:11
"New York, NY","Thurs, 10/8, 7:30 - CLIMATE ACTION AFTER COVID-19: What have we learned about shifts in consumption, norms &amp; attitudes that can serve as a catalyst for action on #ClimateChange? Join @urbanenergy @SPincetl @prlankao &amp; William Solecki. Register on Zoom: https://t.co/RJFJwyEvtt https://t.co/4lq7rym4gb","[{'text': 'ClimateChange', 'indices': [166, 180]}]",2020-10-07 22:26:10
Chicago,"""I would not wish this thing on anyone - you don't understand what it is until it hits close to home.""

Widow of COVID-19 victim from Joliet talks about her loss and the hope others will learn from her experience.
https://t.co/ULRL7WVCDU @WGNNews",[],2020-10-07 22:26:09
New York,"Shocker!: #Trump Shunned Quack #Coronavirus Cures For Himself That He Pushed On The Public
He deserves the best. Everyone else deserves bleach.
(@HuffPost)","[{'text': 'Trump', 'indices': [10, 16]}, {'text': 'Coronavirus', 'indices': [31, 43]}]",2020-10-07 22:26:04
New York ,"""Two DC staffers in GOP Rep. Doug Lamborn’s office have tested positive in recent days, according to a source familiar,  who said there is no contact tracing in place and the staffers were told to not disclose to roommates they may have been exposed.""
https://t.co/0RUAQAjpEK",[],2020-10-07 22:26:04
"Chicago, IL","@brithume Here is the thing, covid 19 spreads faster that the common flu. Can we stop the spread of the common flu?",[],2020-10-07 22:26:03
Chicago,"In new video, Trump said getting the virus was a “blessing from G-d” because he discovered the efficacy of the experimental Regeneron cocktail and he wants it free for everyone now https://t.co/b8oeIhjem5",[],2020-10-07 22:26:01
"Los Angeles, Ca","@briantylercohen Yep, just as I said a few days ago, he would come out saying Covid-19 wasn't that bad and he will spout off on a new ""miracle cure"" and here he is.  With his track record of snake oil,  I'll wait to see what actual scientists say before listening to a reality TV ""star"". https://t.co/VwQeFYOLOc",[],2020-10-07 22:25:59
"Texas, New York, et al.",".@GregAbbott_TX: COVID-19 is still a thing, so only 1 ballot drop-off location per county.

Also Abbott: COVID-19 isn't a thing anymore, so reopen the bars! https://t.co/yo01UAzlg3",[],2020-10-07 22:25:56
"Los Angeles, CA","Breaking: ""In an unprecedented move,"" the New England Journal of Medicine has published an editorial ""condemning the Trump admin for its response to the Covid-19 pandemic – and calling for the current leadership in the US to be voted out of office.""

https://t.co/4fxv26TZBx",[],2020-10-07 22:25:56
"Chicago, Illinois","In an unprecedented move, the editors of the New England Journal of Medicine has condemned the Trump administration for its response to the Covid-19 pandemic — and calling for the current US leadership to be voted out of office https://t.co/W3mlLDcWJq",[],2020-10-07 22:25:55
Chicago,"In an unprecedented move, the editors of the New England Journal of Medicine has condemned the Trump administration for its response to the Covid-19 pandemic — and calling for the current US leadership to be voted out of office https://t.co/W3mlLDcWJq",[],2020-10-07 22:25:55
"San Francisco Bay Area, CA USA","In an unprecedented move, the editors of the New England Journal of Medicine has condemned the Trump administration for its response to the Covid-19 pandemic — and calling for the current US leadership to be voted out of office https://t.co/W3mlLDcWJq",[],2020-10-07 22:25:55
"New York, USA","In an unprecedented move, the New England Journal of Medicine condemned the Trump administration for its response to the Covid-19 pandemic -- and called for the current leadership to be voted out of office. https://t.co/49YxJZcpfK",[],2020-10-07 22:25:54
"New York, USA","BREAKING: New England Journal of Medicine calls for Trump to be voted out over Covid-19 failure.
-CNN",[],2020-10-07 22:25:53
"Chicago, Il","In new video, Trump said getting the virus was a “blessing from G-d” because he discovered the efficacy of the experimental Regeneron cocktail and he wants it free for everyone now https://t.co/b8oeIhjem5",[],2020-10-07 22:25:53
Miami Beach,"Breaking: ""In an unprecedented move,"" the New England Journal of Medicine has published an editorial ""condemning the Trump admin for its response to the Covid-19 pandemic – and calling for the current leadership in the US to be voted out of office.""

https://t.co/4fxv26TZBx",[],2020-10-07 22:25:52
Los Angeles,"Trump COVID-19 treatment: President had stakes in Regeneron and Gilead, makers of antibody cocktail, Remdesivir https://t.co/YC1lKs4kFw via @usatoday",[],2020-10-07 22:25:47
"New York, NY",Some basic truths: COVID-19 is much deadlier than the flu. Wearing a mask saves lives. Don’t let up on taking such a simple step to protect yourself and the people you love.,[],2020-10-07 22:25:45
"Los Angeles, CA","in 3 years this woman steered NZ through a horrific terrorist attack, showing empathy and compassion; a devastating volcanic eruption; and handled COVID-19 perfectly. she really is absolutely remarkable. 👏 https://t.co/usriPoU8Gr",[],2020-10-07 22:25:44
"New York, New York",Catholic churches in New York City urge families to help stop 'draconian' COVID-19 closure plan https://t.co/oI2nP8baw5,[],2020-10-07 22:25:44
"New York, USA",Ironic Twist: Last Spring Trump Halted Research Key To COVID-19 Drug He's Now Taken https://t.co/LSxg4sO3hd,[],2020-10-07 22:25:42
New York City,"I'm not sure what's more bizarre. That Trump regards getting COVID-19 as a ""blessing from God"" or that he says Regeneron is a ""cure"" and wants to give it to everyone for free.

This is the same guy who has been fighting for years to rollback protection for preexisting conditions.",[],2020-10-07 22:25:40
"North Salem , New York","WH Task Force met today. Working around the clock to expand Testing, PPE, Therapeutics &amp; expect to have a Vaccine by end of 2020. Grateful for the prayers for President @realDonaldTrump, @FLOTUS &amp; EVERY American family dealing with COVID-19. We Will Get Through This Together!🇺🇸",[],2020-10-07 22:25:40
"Los Angeles, CA","in 3 years this woman steered NZ through a horrific terrorist attack, showing empathy and compassion; a devastating volcanic eruption; and handled COVID-19 perfectly. she really is absolutely remarkable. 👏 https://t.co/usriPoU8Gr",[],2020-10-07 22:25:39
Los Angeles,@realDonaldTrump You say these new therapeutics are a “blessing from God” and especially praise Regeneron’s monoclonal antibody cocktail for helping you heal from COVID-19. How interesting since the antibody cocktail wouldn’t even exist without human embryonic stem cell and fetal tissue research.,[],2020-10-07 22:25:39
"San Francisco, CA","Trump’s credibility on COVID-19 couldn’t be lower. No one trusts him any more.

COVID has blanketed our country with millions of cases.

And 1600 Superspreader Avenue has made even his most ardent supporters retract. 2/",[],2020-10-07 22:25:39
"New York, NY","According to the CDC’s data, the survival rate for COVID-19 is as follows: 

0-19: 99.997%
20-49: 99.98%
50-69: 99.5%
70 &amp; over: 94.6%  

Life expectancy in the USA per CDC: 78.7 (2018)",[],2020-10-07 22:25:35
Native New Yorker,"In an unprecedented move, the New England Journal of Medicine condemned the Trump administration for its response to the Covid-19 pandemic -- and called for the current leadership to be voted out of office. https://t.co/49YxJZcpfK",[],2020-10-07 22:25:34
"New York, NY","@VP if you are bringing ""Tupac"" you will really irritate a lot of people, no one cares about it, no one and it is completely beside the point of people dying from Covid 19.",[],2020-10-07 22:25:33
Los Angeles,"In an unprecedented move, the editors of the New England Journal of Medicine has condemned the Trump administration for its response to the Covid-19 pandemic — and calling for the current US leadership to be voted out of office https://t.co/W3mlLDcWJq",[],2020-10-07 22:25:29
Chicagoland,"Reuters: MEADOWS, ASKED WHEN TRUMP'S LAST NEGATIVE COVID-19 TEST WAS, SAYS WHITE HOUSE DOES NOT GET INTO THE TESTING PROTOCOL; INDICATIONS ARE THAT TRUMP'S INFECTION WAS CAUGHT VERY EARLY -FOX NEWS INTERVIEW",[],2020-10-07 22:25:28
"New York, NY","Breaking: ""In an unprecedented move,"" the New England Journal of Medicine has published an editorial ""condemning the Trump admin for its response to the Covid-19 pandemic – and calling for the current leadership in the US to be voted out of office.""

https://t.co/4fxv26TZBx",[],2020-10-07 22:25:28
"New York, New York",And we can't get the answer - #CovidCoverup ... Here's why it matters when Trump last tested negative for COVID-19 https://t.co/htYLVnjPFt,"[{'text': 'CovidCoverup', 'indices': [30, 43]}]",2020-10-07 22:25:26
Miami,"@ScoggyDoogan @ZacBissonnette Open your eyes.
'Rebekah Jones, a former employee of the Florida Department of Health (DOH), said in May she was ousted from her role as manager of the COVID-19 dashboard for refusing to manually change data in a way to support the state’s plan to reopen.'
https://t.co/rL2D8kvr2p",[],2020-10-07 22:25:26
"New York, USA","As of today, 7.5 million cases in the US and 210,000 deaths.

Religion has not stopped or even slowed the ravage of COVID-19.

Remember Kenneth Copeland from April? https://t.co/PdzZBHXCtd",[],2020-10-07 22:25:25
"New York, NY",President Donald Trump continues to downplay Covid-19 days after testing positive for the virus https://t.co/JqBAsXozi5 https://t.co/LJQshQVA1Y,[],2020-10-07 22:25:25
Los Angeles,"In an unprecedented move, the editors of the New England Journal of Medicine has condemned the Trump administration for its response to the Covid-19 pandemic — and calling for the current US leadership to be voted out of office https://t.co/W3mlLDcWJq",[],2020-10-07 22:25:24
"Los Angeles, CA","In an unprecedented move, the editors of the New England Journal of Medicine has condemned the Trump administration for its response to the Covid-19 pandemic — and calling for the current US leadership to be voted out of office https://t.co/W3mlLDcWJq",[],2020-10-07 22:25:24
"Los Angeles, CA","in 3 years this woman steered NZ through a horrific terrorist attack, showing empathy and compassion; a devastating volcanic eruption; and handled COVID-19 perfectly. she really is absolutely remarkable. 👏 https://t.co/usriPoU8Gr",[],2020-10-07 22:25:23
"Chicago, IL","The most prestigious medical journal in the U.S. eviscerating the federal government's response to COVID-19 (""have taken a crisis and turned it into a tragedy"") on the day the head of the administration's COVID Task Force will be in a veep debate was not on my Bingo card.",[],2020-10-07 22:25:18
"New York, NY","in 3 years this woman steered NZ through a horrific terrorist attack, showing empathy and compassion; a devastating volcanic eruption; and handled COVID-19 perfectly. she really is absolutely remarkable. 👏 https://t.co/usriPoU8Gr",[],2020-10-07 22:25:17
Tongva Land (Los Angeles),"1,429 Americans died from COVID-19 while Donald Trump was in the hospital.",[],2020-10-07 22:25:15
On a block next to Chicago,"In an unprecedented move, the editors of the New England Journal of Medicine has condemned the Trump administration for its response to the Covid-19 pandemic — and calling for the current US leadership to be voted out of office https://t.co/W3mlLDcWJq",[],2020-10-07 22:25:13
Los Angeles,.@realDonaldTrump says he thinks it was a blessing from God that he got the #coronavirus and took Regeneron.,"[{'text': 'coronavirus', 'indices': [92, 104]}]",2020-10-07 22:25:13
New York City,Joe Biden’s campaign says it is resuming negative TV and digital ads after pulling them last week following President Trump’s Covid-19 diagnosis. https://t.co/Tep8HmQuEx,[],2020-10-07 22:25:12
"New York, USA","In an unprecedented move, the New England Journal of Medicine condemned the Trump administration for its response to the Covid-19 pandemic -- and called for the current leadership to be voted out of office. https://t.co/49YxJZcpfK",[],2020-10-07 22:25:08
"New York, NY","@BrendanLiebross @SanFranDamn @SVNewsAlerts @andrewcuomo I am 100% against anti-maskers, whether they use religion or Trumpism as their excuse. 

There is no reason to not wear a mask and practice social distancing. It is ultimately a very small ask that keeps people safe and will be the only proven way to fight this covid_19 pandemic.",[],2020-10-07 22:25:08
"Chicago, IL USA","In new video, Trump said getting the virus was a “blessing from G-d” because he discovered the efficacy of the experimental Regeneron cocktail and he wants it free for everyone now https://t.co/b8oeIhjem5",[],2020-10-07 22:25:08
"New York, NY",Some basic truths: COVID-19 is much deadlier than the flu. Wearing a mask saves lives. Don’t let up on taking such a simple step to protect yourself and the people you love.,[],2020-10-07 22:25:05
Los Angeles,"It’s never too early to think of the future. Find out what up and coming trends and products your #smallbiz can leverage, even during the #pandemic @ #ReachFurther #BizTips https://t.co/kzzlvofhep #BusinessGrowth https://t.co/jWSs0xTbcu","[{'text': 'smallbiz', 'indices': [98, 107]}, {'text': 'pandemic', 'indices': [138, 147]}, {'text': 'ReachFurther', 'indices': [150, 163]}, {'text': 'BizTips', 'indices': [164, 172]}, {'text': 'BusinessGrowth', 'indices': [197, 212]}]",2020-10-07 22:25:02
New York City  /  fb.com/nydailynews,"NEW | Gov. Cuomo's new book accuses Team Trump of “extortion” in a veiled threat made by White House Chief of Staff Mark Meadows during the height of the coronavirus crisis.

“American Crisis – Leadership Lessons from the COVID-19 Pandemic” is out soon.
https://t.co/x8p5fJtsEt",[],2020-10-07 22:25:00
"San Francisco, CA",@realDonaldTrump You say these new therapeutics are a “blessing from God” and especially praise Regeneron’s monoclonal antibody cocktail for helping you heal from COVID-19. How interesting since the antibody cocktail wouldn’t even exist without human embryonic stem cell and fetal tissue research.,[],2020-10-07 22:24:59
"Los Angeles, CA",@jhutson4224 @calebmills99 @PpollingNumbers @QuinnipiacPoll @furioustheguy He doesn’t have 236 million cash on hand he’s hemorrhaging money and their fundraiser is nothing like democrats. There is a serious fundraising and enthusiasm gap. Problem is he’s spent almost 1 billion dollars and is still trailing Biden badly. Yes Covid-19 killed his election,[],2020-10-07 22:24:58
"New York, NY","In new video, Trump said getting the virus was a “blessing from G-d” because he discovered the efficacy of the experimental Regeneron cocktail and he wants it free for everyone now https://t.co/b8oeIhjem5",[],2020-10-07 22:24:50
"New York, NY",President Trump and his staff defied CDC coronavirus guidelines 27 times since Sept. 1 https://t.co/f4nRExSCrA,[],2020-10-07 22:24:49
Miami,"With less than 30 days to renew his mandate and after overcoming Covid-19, President ⁦@realDonaldTrump⁩ opens the sewer of the Democrats.  bad smell abounds. Corruption Obama, Biden and Hillary brings its final chapter. ⁦@AmyKremer⁩ ⁦@Lrihendry⁩ ⁦⁦⁦ https://t.co/4NGaKyoU4B",[],2020-10-07 22:24:48
"New York, USA","Breaking: ""In an unprecedented move,"" the New England Journal of Medicine has published an editorial ""condemning the Trump admin for its response to the Covid-19 pandemic – and calling for the current leadership in the US to be voted out of office.""

https://t.co/4fxv26TZBx",[],2020-10-07 22:24:47
Los Angeles,L.A. County health officials hold COVID-19 briefing as more sectors reopen https://t.co/exsVnlSWZk,[],2020-10-07 22:24:46
Chicago,"Breaking: ""In an unprecedented move,"" the New England Journal of Medicine has published an editorial ""condemning the Trump admin for its response to the Covid-19 pandemic – and calling for the current leadership in the US to be voted out of office.""

https://t.co/4fxv26TZBx",[],2020-10-07 22:24:45
